reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
aa584dd6-203b-4594-9324-e88b79cb95cc,Ananda Dwi putri,https://play-lh.googleusercontent.com/a/ACg8ocLDroNLUU9sMOww0F2O0vZSojR-Y8VmekXu2sdyJsIpaBKyjQ=mo,Saya ada saldo 800 rb. Dan saya tidak merasa ada transfer kesiapa siapa. Tapi tiba tiba pas saya mau ambil uang nya sudah tidak ada sudah hilang. Dan ada transaksi bahwa sudah di tranfer. Diretas padahal sudah pakai yg premium Dan double keamanan. Tapi kaya gini. Wah mengecewakan sekali. Padahal dulu aman tapi malah gini kecewa berat,1,244,2.68.2,2024-11-20 23:41:51,,,2.68.2
d645ea51-689b-47cb-930c-d2990bf34793,Roy Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjX0oaHwXVWPjROMZLLjNykfEa2mkrIDKU0_PrAe2zVyttiDcDY,"Saya kasih bintang 3..??? karna dana yg sekarang klo di buka jadi semakin tambah lemot banget,, gak kaya dulu langsung cepet kebuka, padahal hp saya ram dan internal gede tapi heran nya buka dana serasa lemot banget,,, yg bikin lemot itu karna dana klo di buka muncul gampar animasi yg bergerak sehingga terjadi nya lemot,, semakin di update bukan nya tambah enak kok malah tambah lemot sih...??? pihak pengembang aplikasi tolong Aplikasi Dana Segerah di perbaiki lagi supaya penggunaan enak?",3,117,2.66.1,2024-10-06 12:47:26,,,2.66.1
30367889-6b64-4dd0-9ba6-a00b26cd51f6,Widowening Puspitarini (Bu Wido),https://play-lh.googleusercontent.com/a-/ALV-UjXHBi6n6LU15bUSUiodryTtw1AsuBDWxC38OFwjmqcO2Op7QhaP,"upgrade ke premium susah. gantinke nomor lain juga susah. top up gampang, tp mau dipake susah, uang seperti terperangkap. sdh dicoba berulang2 upgrade tetap gk bisa. gk ada cs yg bisa bantu. kapok pakai dana",1,13,2.69.1,2024-12-03 21:22:16,,,2.69.1
50a20957-adc0-4915-9e1b-db1401cca925,Andy Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjWmzxdLuI-CVm2Gy7lFB4IKHWy-WvYhmoklXd1MYrA8M7x0Cv_m,"Update terakir ada bug di aplikasi dana aplikasi terus berjalan di latar belaka, membuat hp jadi lemot, cepat panas dan batrai cepat habis. Untuk semua yang ngerasa hp cepat panas batrai cepat habis dan hp lemot, cuba hentikan paksa aplikasi dana atau anda unistal aja sekalian.",1,131,2.68.1,2024-11-05 12:10:26,,,2.68.1
7905da69-b71f-4be5-966c-c7c3c19ad684,Pindi Anggara,https://play-lh.googleusercontent.com/a/ACg8ocK7FekGdjB-4ftoKxW8C-xH7kLa7FMIDv4sHurFDfcxBCOPOA=mo,"Tidak ada Yang dapat membantu pelayanan dana...Hapus data sudah, di update sudah, sampai paksa berhenti sudah juga ku lakukan restart hp pun juga sudah tetap tidak bisa login...sekarang dana bukan mudah tetapi sulit di ginakan",1,3,2.69.1,2024-12-04 10:03:24,,,2.69.1
015a2bfd-c246-42bb-bd3a-15f2a0655d56,indra gunawan,https://play-lh.googleusercontent.com/a/ACg8ocLIJeM2pUa-XKESLpZU5CFQ_ZfnpC3XQ6j7IODY6yS7zuRyIQ=mo,Tolong diperbaiki Min. Udah berapa hari ga bisa transaksi (transfer ke bank). Tiap habis klik bayar cuma muter muter kayak nggak ada sinyal. Padahal sinyal penuh. Sama kemarin habis update aplikasi malah opsi tarik tunainya nggak ada,4,1319,2.67.1,2024-10-30 05:05:46,,,2.67.1
6b6a8630-4bf8-4682-be52-cd00f23e91ad,aceng Priangan,https://play-lh.googleusercontent.com/a-/ALV-UjUlA5tMW3y1S4JgW2z6oQq4_r_gbqhFooObRkvq8KoPyHkcsuAa,"Kecewa berat udah tiga kali transaksi belum bisa buka menu aktvitas,chatbot gk bisa,pusat bantuan juga gk bisa buka. Eror terus apk ini,mening uninstal aja kalau cuma menuhin memori doang.",1,3,2.69.1,2024-12-05 13:26:26,,,2.69.1
cce0cb88-be35-495c-8f50-e61476e7c95f,Alvin Layvian,https://play-lh.googleusercontent.com/a/ACg8ocL0DTsIS2qOHN5GmpAh82vIRsk6OH2ksyGbGWucW6c6elNriQ=mo,"4 hari berturut-turut buat laporan tidak bisa upgrade premium, saya diminta kirim data foto ktp kk dan selfie, sampai sekarang tidak selesai masalah saya. CS saling lempar, tim resolusi tidak ada kejelasan progress untuk problem solving saya, klaim akan muncul di page help center tetapi tetap tidak muncul apa-apa. Saya tidak ada niat iseng atau bercanda, tetapi DANA seperti menganggap saya hanya pengganggu",1,175,2.66.0,2024-10-04 09:29:52,,,2.66.0
3f1bd0c9-ab91-49b4-85c2-189045cc3e32,Firman Davi Firdaus,https://play-lh.googleusercontent.com/a-/ALV-UjWfFZWQvDxX2ARiyldwA2gnioKSkEdFgq6wg807nRB30udtn00,"Penanganan dalam menyelesaikan masalah yang sangat lambat sudah lebih dari 8 hari saya keluhkan untuk menutup akun QR bisnis namun belum ada hasil yang memuaskan, acap kali komplen jawaban selalu sama disuruh di lihat di pusat bantuan hanya seperti itu,, pelayanan buruk belum selesai mengetik untuk membalas di menit yang sama tapi dengan sangat cepat alias buru2 customer service menutup chat obrolan saking minimnya penyelesaian,, intinya sangat buruk dan lambat sekali...",1,3,2.69.1,2024-12-04 13:53:21,,,2.69.1
a167420d-5f56-442e-8a5e-8445da2da009,Alex Kloop,https://play-lh.googleusercontent.com/a/ACg8ocLv_pRcDZ9oWUNnaa8UsCp0SDduIVQ0lmMhLew6AcmDckDx2Q=mo,"Aplikasi dana selalu memudahkan saya dalam melakukan segala macam transaksi, baik itu melakukan transfer Via bank, Top up ke sesama E-walet dan melakukan transaksi dengan QRIS.. Saya sudah menjadi pengguna tetap selama lebih dari 5 tahun, dan saya merasa cukup puas dengan adanya aplikasi ini, meskipun kadang ada kendala, tapi tak lama kemudian kembali berjalan normal seperti biasa.. Tapi sayangnya saya tidak bisa menikmati fitur baru yang ada di DANA seperti dana cicil, dan lainnya",5,2018,2.68.2,2024-11-21 03:39:28,,,2.68.2
2ee195c4-e2d8-4f4c-94a1-bcd5f930cdea,Desyanti Endah Mawarni,https://play-lh.googleusercontent.com/a/ACg8ocLuLPBeWd3BoLjk4xWKtWjkzVCzmK-2uHTePcHhhSLAtiWALw=mo,"Aplikasi sangat buruk,,,,uang dibekukan tidak bisa buat transaksi apapun, berualng kali upgread tetap ditolak, tidak ada cs yg jelas, jawaban selalu sama, tidak ada solusi apapun, uang lumayan banyak tidak bisa di buat transaksi .tolong di perbaiki lagi aplikasinya.menyusahkan pengguna",1,183,2.68.1,2024-11-11 06:04:51,,,2.68.1
e3e7b588-653f-44d5-b417-c6f116c5f914,Nurwanda Leilany Putri,https://play-lh.googleusercontent.com/a/ACg8ocLwaURYCDuqVLrmAL6Fp2a04P7FlzZalNIJgpgXHwZCe9u2fA=mo,"Sudah lama pake aps ini untuk transaksi apapun lancar bagus, tapi kalo masalah top up e money selalu loading lama dan bermasalah. Terupdate saldo masuk nya lama sekali padahal kita tuh lagi butuh . Tolong ya hari ini juga saldo saya mohon diproses karna masih belum masuk juga ke kartu e money nya dari kemarin",3,72,2.68.2,2024-11-20 00:58:49,,,2.68.2
0fbaf99d-8f14-4efe-a793-0d55638c06ac,wawan Yuliyanto,https://play-lh.googleusercontent.com/a/ACg8ocK0P_kqlP6paLVowm0wkucmM-Aaw9oXrJtJVLOTjhG1xsjVrA=mo,"Sampai saat ini walau pun sinyal bagus masih suka lemot loadingnya lumayan memakan waktu, tolong lebih diperhatikan kembali untuk server dan systemnya, dan untuk bisa membantu perekonomian pengguna tolong ditambah fitur pinjaman dana saya rasa akan lebih banyak dan bertambah lg untuk penggunanya. Thanks",4,2590,2.68.1,2024-11-10 17:41:34,"Hi Kak, maaf buat kecewa. Utk kendala kamu,yuk clear cache app DANA, pastikan app kamu sdh versi terbaru dgn cara uninstall dan install ulang app DANA dan coba secara berkala. Saat ini DANA memiliki fitur pinjaman yaitu DANA Instant, namun fitur tsb hanya utk pengguna terpilih saja.Kami sarankan utk lbh sering melakukan transaksi di app DANA.Thx-NS",2024-11-11 06:51:26,2.68.1
cb0d4f41-8cf0-449f-8990-097123e439ab,Tine Nurjanah,https://play-lh.googleusercontent.com/a/ACg8ocKl1XLPp-KoxRX-TfqtToieYcdUV12UwEewe41FzPOrD0mlKg=mo,"Saya baru download dana , baru isi saldo . Tapi setiap buka aplikasi tulisannya koneksi internet terputus. Padahal data aktif dan bisa buka aplikasi lainnya. Kalo kaya gini gimana ya kak. Udah berapa kali hapus buka dana tetep gak bisa masukin no hp",5,0,2.69.0,2024-12-10 06:02:32,,,2.69.0
dc4a4374-e2cb-4228-9f60-69a35ce741fb,Sri Sri haryati,https://play-lh.googleusercontent.com/a/ACg8ocI3xkFmN-_bQ_E4lP5T6C9cm7GKYbhahBulgeF7YALegIlDvA=mo,"Bagus sekali,sy sering gunakan apk dana , transfer,beli paket data,byr listrik.smuanya sangat mudah.. pokoknya top dah.. Cuma syg nya sy belum mendapat fitur dana cicil.",4,1,2.69.1,2024-12-05 15:47:06,,,2.69.1
1bd46dfb-c0af-488b-b7e7-ccfdfe3b5fee,Sarip Saja,https://play-lh.googleusercontent.com/a/ACg8ocKrXxIM4ZmjZJ9UyYo5wlVzzFWv-B7esqHgT7N-oar5t-gtlg=mo,"Sekarang ko lemot alias Lola bin lambat sih aplikasi nya buat cek saldo malahan keluar keterangan koneksi internet hilang,,,terussss padahal buat buka aplikasi paylter lain nya biasa biasa aja dan gak ada kenadala ko ini di aplikasi dana malah koneksi internet hilang keterangan nya,,,mohon di bantu petunjuk nya dong ka,,,",3,0,2.68.0,2024-12-13 09:12:30,,,2.68.0
394e5e6d-7430-48b6-8b7d-65d722943a42,Ijas Permana,https://play-lh.googleusercontent.com/a/ACg8ocLdt2MQ2v2pL3230Ezp8z5623YxYVXNqj-c6flH2HbyGotBtg=mo,"Saya sudah coba berbagai cara untuk bisa mengganti nomor dana yang terhubung di google tp saat mau top up game dan saat menambah metode pembayaran di google play nomor dana yg sudah di ganti selalu muncul terus,apanya yg salah?? Kenapa bisa begitu",4,0,2.70.0,2024-12-12 00:35:04,,,2.70.0
8bd5c5c4-16a4-4e95-9d9e-64603758960f,Rudi Purnomo,https://play-lh.googleusercontent.com/a-/ALV-UjWvtAprBHGRuVAA08owI21K2R3vuNLpO3teOau5MrMDeiuVWrmT,"Sangat membantu dalam bertransaksi, hanya perlu screening lebih ketat pada account yang tidak baik/tidak jelas seperti yang tipu tipu, karena banyak seperti itu sekarang katanya kita diberi tapi ternyata ditarik,aleh karena itu,belum berani top up dulu.",5,460,2.69.0,2024-12-01 17:05:54,,,2.69.0
89f97b0a-549a-4f86-8bfa-68739cdae8d7,Rita sri Mulyani,https://play-lh.googleusercontent.com/a/ACg8ocI7BMhJ029CSDPrKzeTdyREZKp2ObKcDlXmeqPUUSdOUEQUgbk=mo,"Edit: Dana kenapa yaa gabisa liat detail transaksi jdi susah kalo mau kirim² uang krna transaksi nya gabisa di buka, muter aja terus loading gitu. Tolong dong dana perbaiki saya mau ngadu ke diana juga sama malah loading gitu udah 1 minggu ga ada perubahan di update udah, di instal ulang udah, hapus data udah, hapus chace udah. Apalagi dong buat memperbaiki mslah saya ? TOLONG DELOVER LIRIK MASALAH SAYA !!!!",1,14,2.67.1,2024-11-21 22:19:36,"Hi kak, maaf ya buat kamu ga nyaman. Jgn khawatir ya, kami pasti akan bantu keluhan kamu sebaik mungkin. Utk keluhan saat mengakses halaman aktivitas di DANA, Silakan kamu bisa hub asisten digital kami pada aplikasi DANA kamu melalui menu Me/Saya. pastikan saat mencoba menghubungi asisten digital kami, kamu terhubung dgn live CS kami ya. Tks -UH-",2024-11-22 13:05:03,2.67.1
6d21f794-8de6-4c35-9e96-5e09e1a56fb8,Mbojo Rangga,https://play-lh.googleusercontent.com/a/ACg8ocLLBtBmGsz4qrZ1b8swKjs25DxzEeaQ-NnZfiDAaR_LIkZUnaOj=mo,"Aplikasinya sangat bagus diawal2 nya terutama transaksinya sangat membantu, tapi untuk update nya sangat lemot sekali dan saat sekarang juga kalau buka aplikasinya sangat lambat sekali alias lemot..jadi kalau mau transaksi saat ini sangat kesel harus nya segera dong di benahi..makasih",4,458,2.66.0,2024-09-28 05:25:22,"Hi Kak, maaf sdh bikin tdk tenang. Saat ini tdk terjadi gangguan di DANA ya. Terkait kendala yg Kakak alami, pastikan koneksi internet stabil, ganti ke jaringan (Wifi/seluler), clear cache apk DANA, restart device, Update versi terbaru, uninstall lalu install kembali apk DANA. Jika sdh, coba kembali secara berkala ya Kak. Thx -JN-",2024-12-02 13:42:29,2.66.0
6ad1e47b-ab6d-48f2-9f9f-f0d1b73520d4,Nakky OzZawa,https://play-lh.googleusercontent.com/a-/ALV-UjVmT2xSZO0qAqd9CgbhJF2fIjPZqaV5MMvDfAzsa1n7O33dO53g,"Dana saya error sendirian ,padahal saya coba dana punya temen saya ga gangguan sama sekali,kalo mau transfer uang ke temen selalu ada tulisan muncul (tidak ada jaringan) ,ku coba pakai wifi + data paket tetep gajadi ,Aneh aneh ,apakah ada yang sama di sini kejadian yg seperti ini teman""?",1,13,2.69.0,2024-11-23 08:04:57,"Hi Kak Nakky, maaf udah bikin lama nunggu. Terkait pemulihan akun DANA jika Kakak udah bikin laporan sebelumnya mohon untuk menunggu update terbarunya di no laporanmu ya. Thx-NL-",2024-03-27 15:27:12,2.69.0
abf3298f-e043-40f5-ac22-4819a0c341fb,Hodamul Akmal,https://play-lh.googleusercontent.com/a/ACg8ocIZDhhKzKfnNmw961QIpa-O83agygalxwLHMtiKWd90HoP8yVE=mo,"jelek, banyak problem di jaringan atau sistemnya. terkadang sulit melihat bukti pengiriman, sulut memproses transaksi, Bug transaksi gagal taunya berhasil jadinya terkirim 2 kali, dan masih banyak lagi",1,25,2.68.1,2024-12-02 06:29:18,,,2.68.1
be9b955c-abd5-4a68-93b2-09353ed96a5c,DlyStore27シ,https://play-lh.googleusercontent.com/a-/ALV-UjX3sDdWgO8jsWVdoMbkGelt2KmZRfLX3z-rFsC79WT5PKF-qTw,"Untuk update versi terbaru kenapa yah setiap setiap mau melakukan pembayaran selalu gagal/ditolak padahal saldo nya cukup malah lebih dari cukup buat bayar tapi kok gak bisa, nyesel gw update aplikasinya masih mending versi sebelumnya lebih lancar gak banyak bug"" nya ⭐1 dulu buat versi terbaru ini",1,104,2.68.1,2024-11-08 06:27:33,"Untuk keluhan Kamu, silakan hubungi Asisten Digital, caranya mudah:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2023-08-11 04:00:23,2.68.1
a87ad156-a2f8-4ad5-88e0-9aaebc638603,Saskia Azzahra,https://play-lh.googleusercontent.com/a-/ALV-UjUVpIvjz6bOhd3KSV5WtkHbbv-XMWYz47VcXxvUnxxSZI96rRQ,"Kenapa akhir akhir ini saldo dana saya kepotong trs tanpa izin dari saya atau misalnya pake kata sandi?rugi bgt ini niat mau beli pulsa malah di potong SM pembayaran g jls,sya g ada langganan di aplikasi apapun,bahkan saya ga instal game free fire pun ada pembayaran ff,tolong lah itu uang loh,jgn di potong seenaknya,lama lama gua pindah aj dari apk pembayaran ini.",1,5,2.69.0,2024-12-01 05:06:20,,,2.69.0
52802238-ce84-4bc5-8c0d-f9c0960ed46e,Aqbar Ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocJFk0pzSo5phW96AZ6Qpi_uQcBP1qDZSABAPZZj91CUxfKQSA=mo,"dana semakin gak jelas,saya ingin membeli paket kuota di dana malah tampilan menu nya ga muncul alias stuck terus setiap mau beli menggunakan dana dari aplikasi nya langsung pasti selalu ngestuck(tidak muncul menu untuk membayar)gimana ini aduhh kecewa banget,udah hapus cache min di playstorenya juga ga ada update ini kira kira kenapa udah 2 hari soalnya",3,56,2.68.1,2024-11-09 11:58:15,"Hi Kak Aqbar, maaf atas apa yg dialami. Saat ini apk DANA tdk terjadi gangguan ya. Jika terkendala saat pembelian internet data di apk DANA, silakan clear cache apk DANA kemudian update apk ke versi terbaru dgn cara uninstall lalu install kembali apk DANA, serta restart device. Pastikan jaringan stabil. Jika sudah, bisa coba berkala ya. Thx -NZ-",2024-11-09 11:53:12,2.68.1
0e8173bd-6053-4081-82b3-41f4cadecc8d,Wapi amelia,https://play-lh.googleusercontent.com/a/ACg8ocJGJIbxiP0oqsP0dJJ5koOCV2jA0ho1TocMT_bKpXC1BOFv_A=mo,"Paket data masih banyak dan jaringan pun kenceng ga ada masalah tapi kenapa setiap di buka aplikasi nya selalu jaringan terputus, dan uang saya selalu hilang sedikit-sedikit di aplikasi ini, ga recomend banget ini aplikasi, busuk.",1,0,2.68.1,2024-12-13 06:47:29,,,2.68.1
7735dc7a-5501-421d-b230-047587f466df,T.D.N,https://play-lh.googleusercontent.com/a/ACg8ocJDp5hoyEkPEpOFz6Wdaf3pcuGQ2hkBDmPTPiTCBsXPcrzaVQ=mo,"Apaan dah, jaringan full 4g, data paket 9gb kecepatan udah 1mb/s pun ada tulisan ""koneksi internet mu terputus nih"" , masak harus pake wifi baru bisa akses aplikasi dana, padahal WiFi nya malah lebih lemot, udah gila kah, ini masih keluhan pertama, belum yg lain, kalo gak percaya sini wa mu min biar ku screenshot ini aku kirim",5,13,2.69.1,2024-12-04 04:33:18,,,2.69.1
060818b2-1e69-4084-a381-752d3aab86f0,Anisa Afrilia,https://play-lh.googleusercontent.com/a/ACg8ocKRoKe-5IUwuxNsOrJ535nvva6HsVVN73XTkqS62KRo7q4_6w=mo,"Kenapa apk dana saya tidak bisa melakukan transaksi ke sesama No dana. Keterangannya jaringan tidak ada,padahal jaringan bagus dan baru beli. Sebelumnya saya bisa melakukan transaksi sesama dana. TOLONG DI PERBAIKI SEGERA MASALAH TERSEBUT",1,16,2.69.0,2024-11-30 05:02:40,,,2.69.0
4c4a30f4-3e09-4ac2-a7c0-023c661be20a,Indra Al Ghazali,https://play-lh.googleusercontent.com/a-/ALV-UjXjFA9J2NA4aTSMSFBjmWC1M3aqjgWOj5jZnbu-IiIYJMxEiHU,"Ini aplikasi mudah ngeleg, kadang bisa kirim dana, kadang gak bisa kirim gak ada fiturnya, bosen gue harus hapus data dulu terus login lagi biar muncul fiturnya",1,0,2.70.0,2024-12-13 03:26:56,,,2.70.0
534709c2-d52f-4f33-a3bb-6e34a2ae8bfa,Pipit Azvedo,https://play-lh.googleusercontent.com/a-/ALV-UjUxkG1cieuc1_zITCDV-5NZIidI-1ZfddhDkLwS_T9LI4ZbXlP7,Saya sudah pakai dana hampir 1 tahunan ... Itu lancar aja ... Tiba² ada no whatshapp mengatas namakan dana .. minta pemulihan data ... Saya kira memang dari aplikasi DANA tapi ternyata uang saya hilang tanpa saya melakukan aktifitas transaksi .. Jadi agak trauma lagi untuk Pakai DANA ..,1,0,2.69.1,2024-12-13 19:14:56,,,2.69.1
3242386a-a1c5-440d-8222-98b686a243d6,Bambang Isnanto,https://play-lh.googleusercontent.com/a-/ALV-UjXXoN3b55FQjen8s-5q1we51_qZSrKxmvwLCrauUQMNjC21Ktuq,"Kayak aplikasi mainan anak2 TK, tidak rekomend.. jauh kualitasnya dari aplikasi hijau... lah ini Upgrade premium, 2 jam kemudian akun keluar. Daftar lagi di sarankan upgrade premium lagi.. rawan aplikasi ini bintang 2 sudah bagus.. sangat sangat dan sangat kecewa..bolak balik upgrade tok.",2,90,2.66.1,2024-10-05 19:56:14,,,2.66.1
578e2f4d-1ed6-4c91-9bfa-763aef6fcfd0,Christa Nazrestha,https://play-lh.googleusercontent.com/a/ACg8ocLNu8aZHsc93cUut05MMxKKgcVCKkQFg0fRAXpkQefuVB5jUA=mo,"Tiap masuk, selalu muncul kamera QRIS.. kudu keluar dulu lalu masuk lagi... Jadi gak bisa di buru²... Terus juga kalau QR nya pernah dipake, transaksi selanjutnya gak butuh pin, kurang aman ajah..",2,99,2.66.1,2024-10-02 16:26:16,"Hi Kak, kami paham apa yg Kakak rasakan. Sbg info, DANA terjamin aman karena diawasi BI serta memiliki fitur2 keamanan seperti DANA Viz & Passkey utk perlindungan akun. Utk tingaktan keamanan Kakak dpt melakukan pergantian PIN secara berkala. Jika terdapat kendala jangan sungkan utk hub DIANA melalui menu Saya pada apk DANA. Thx-JN-",2024-12-15 03:01:38,2.66.1
af36ff6d-8c47-4dd1-890a-e547cbeeb7ef,Ratu Felisa,https://play-lh.googleusercontent.com/a/ACg8ocIb0VOTcLeqIf5lmQ-SZWB05KFFnWvTxsMEt3IwcejnnlI5eQ=mo,"bagus, tapi setiap mau ketik nama untuk kirim dana eh malah ke ketik nya berkali kali. tolong di perbaiki lagi soalnya setiap mau tulis nama malah ke ketik nya berulang kali trus padahal baru tulis satu huruf malah kayak terpencet nya panjang seperti gini tttttttttttttt",4,292,2.66.1,2024-10-13 13:44:34,"Hi Kak Ratu, maaf udah bikin kamu ga tenang. Terkait keluhan pada apk DANA, yuk lakukan langkah berikut: a. Kill Apps/Clear Cache apk DANA b. Update aplikasi DANA ke versi terbaru c. Restart device d. Pastikan jaringan stabil e. Coba secara berkala f. Pastikan device mendukung Thanks -NA-",2024-10-13 16:01:51,2.66.1
392f8693-1cfd-422f-bbd2-b3fbb98db4d5,Haristawan,https://play-lh.googleusercontent.com/a-/ALV-UjXdaRp27N_-9nCeB9vPBo_oLeX_AjmdZow-SZI-J1wJbpk0Yg62,"setelah pembaruan kenapa lemot yaa, sebelumnya masih baik2 aja. dan permintaan akses lokasi terus menerus muncul setiap buka aplikasinya, gak nyaman banget jadinya, kadang lg cepet2 karna waktu mepet , permintaan akses lokasi muncul terus. benar2 mengganggu.",2,82,2.66.1,2024-10-10 11:29:29,,,2.66.1
c3def0ea-f372-4012-b6cf-4a8809b46f85,Tedjo Widodo,https://play-lh.googleusercontent.com/a-/ALV-UjUYFZa2g-D5eRLXD6e0nG0L_s-r4npZLAEUlk5y1HTKIWz2UZ0,"salam ,dengan adanya aplikasi Dana sangat terbantu sekali.sangat mudah menyimpan uang dan mengirin uang kemana aja..sangat membatu sekali bagi saya dan masyarakat yang menggunakan aplikasi dana...semoga makin sukses dan jaringan nya lebih mantap lagi..supaya bisa kirim dengan cepat itungan detik tanpa ada biaya admin.barokah sukses .",5,2,2.69.0,2024-11-23 23:21:25,,,2.69.0
6b4503a5-293f-42da-a5ef-5fa52bcd2365,Sinta Dewi Sartika,https://play-lh.googleusercontent.com/a-/ALV-UjWqG2LKYEFfgckXt8CalcBIAKDDQygys8dPCKGNsN6knZzREuht,"Saya melakukan pembayaran tagihan wifi di dana dari tgl 29 sampai sekarang statusnya masih ON PROSES. Dana tidak dikembalikan, wifi dimatikan. Menghambat sekaliiii, skrg chat diana jadi bot semuaa pdhl saya sudah mau 5tahun menggunakan Dana. Tolong lebih fast respon lagi dalam menangani masalah customer.",3,0,2.69.1,2024-12-01 19:00:35,,,2.69.1
d2e862bd-91e5-49d1-be17-aa5dbe52fba5,Aditya Rahma,https://play-lh.googleusercontent.com/a/ACg8ocL8CB7MNmVjmNu7IQE5cEgLP2QEVKOjEqaZX1m_G_obs1cn=mo,"Sudah 4 hari ini aplikasi tidak bisa dibuka. Sudah diperbarui saat masuk bisa keluar otomatis. Sudah di install ulang, masuk no HP, verifikasi, pin keluar otomatis terus menerus... Sedangkan akun ada saldo dan emas ☺... Tapi tidak bisa di akses..",1,81,2.68.1,2024-11-10 16:50:27,"Hi Kak Aditya, maaf ya buat khawatir. Utk kendala kamu, silakan clear cache app DANA, restart device dan pastikan aplikasi kamu sdh versi terbaru dengan cara uninstall dan install ulang app DANA dan coba layanan secara berkala. Jika msh terkendala, yuk infoin detail notifikasi yg muncul ke DM/Inbox sosial media resmi kami ya kak. Thanks -NS-",2024-11-11 10:47:44,2.68.1
56ba7f5e-58ba-4376-bf6b-6362d291f395,Jojo 99,https://play-lh.googleusercontent.com/a-/ALV-UjXMttOg5nrV7SnvEg8I4aajdV09mK7ZGX9N6nbsDwo35oylNDzu,Kalau bisa ada laporan rincian saldo transaksi terakhir nya.. Jadi data transaksi nya terlihat jelas & pembukuan selalu bisa melihat saldo terakirnya.. Jangan cuma terlihat laporan transaksi saja. Saldo terakhir nya di cantumkan sekalian.,4,98,2.67.1,2024-11-05 03:51:18,,,2.67.1
180f51d3-fddb-4ac9-869b-239cf67558f1,Mas Bintang,https://play-lh.googleusercontent.com/a-/ALV-UjXTlHf3lHM8pmjFCoFxf01QGR0x2jLn5m5gOkVb18erZ-SBMddd,"Saya ingin mengajukan laporan masalah bahwasanya tadi sore saya itu melakukan transfer dari BRI ke dana. Akan tetapi, saya itu salah nomor tujuan. Saya yang asalnya mau transfer ke si A, malah saya transferkan ke dananya si B, sedangkan nomor si B sudah mati atau tidak aktif. Intinya (PIHAK CS DANA TIDAK DAPAT MEMBANTU MASALAH YANG SAYA ALAMI INI), Cukup disayangkan, sangat perlu revisi regulasi sisyem lagi ini.",1,1,2.69.1,2024-12-10 14:21:59,,,2.69.1
f2ef8c9c-ebb4-440a-8017-95b299fa4c13,Dede Chotib,https://play-lh.googleusercontent.com/a-/ALV-UjXpQGxD4JADvCdM-VoGiTZ75c1LNzqTK-nff-mRKK8VV8tOm8qn,"Buat tarik dana bisnis susah selalu gagal karna alesan keamanan, udah 2 bulan lebih tidak bisa ditarik², jawabannya tunggu notifikasi 3hari kerja, 7hari kerja. Sampe skrng blom bisa transaksi ditarik. Pindah aja ke sebelah aplikasi QRISnya lebih mudah ditariknya",2,69,2.68.1,2024-11-10 07:36:53,,,2.68.1
727d35f1-e9f5-40a6-ac5f-b49faf3a1b41,jeannej01 sigarlaki,https://play-lh.googleusercontent.com/a-/ALV-UjUEvOy8KFwiKauxih8ZaqUPMnZdpQR5vRWz5vMgue2IYOJVFgs,Sangat membantu.. penggunaanx mudah. Smga lebih di tingkatkan keamananx agar spy tdk terjadi atw tdk mudah terjadi penipuan2 oleh pihak2 yg tdk bertanggung jawab.. agar supaya penggunax lebih nyaman krn merasa AMAN..,5,701,2.67.1,2024-11-01 11:42:20,,,2.67.1
674ca13b-053b-438f-955c-4ea94d219c22,Exx zyyey,https://play-lh.googleusercontent.com/a-/ALV-UjUSvEka9816TgkT_O6oyBhgy1eP_MNkLZX5AzoHG6GguvWHXAp8,"Overall aplikasinya ok uinya lumayan, meskipun agak lemot pas masuk beberapa kategori. Cuman anehnya sekarang dana sering berjalan dilatar belakang terus bahkan sampe makan cpu hampir 20%. Jadi saya kasih bintang 1 dlu",1,41,2.68.1,2024-11-15 12:08:13,,,2.68.1
d26064a6-9daf-41c1-99e3-773761d47acc,Gogon Aje69,https://play-lh.googleusercontent.com/a-/ALV-UjVkypFl4kcp1x-HLmEQuu38jBBrlu6KM2wK1yL1GtIOB59cHbU,"Ini sistem keamananya gimana ini padahal pakek veritikasi wajah dan kode pin tapi kenapa akun saya masih bisa di bajak, saldo hilang. Padahal setiap transaksi itu pakek veritikasi wajah, sistem keamananya perlu di pertayakan....!!!",1,201,2.66.1,2024-10-13 00:48:09,,,2.66.1
de10d1d8-4a2a-4b43-8eed-f82f7e53a5f7,dede mulyana,https://play-lh.googleusercontent.com/a-/ALV-UjXvbk1s6Mkk1CL4neylkLYSwQJqEXxMFpsbna4M6_x4fSd05ChR,Sangat kecewa. Disaat lg butuh dana cicil. Ga bisa digunakan. Padahal saya sllu transaksi mengunakan dana ewalet. Dacil hanya buat pajangan aja. Dimenu depan. Menurut saya mening di hapus aja dacil.,1,3,2.69.1,2024-12-01 12:58:58,,,2.69.1
